Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Alagoas;Alagoas;7-PIR-171D-AL;7PIR171DAL;PILAR;Origem Alagoas;480000038599701;2023/05;3,8047;0;3,8047;0,0673;0;0,0673;2,086;3,3032;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;81;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-849-RN;7ET849RN;ESTREITO;3R Potiguar;480000037939797;2023/05;0,7272;0;0,7272;0,0003;0;0,0003;0,009;211,0323;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;725;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-837-CE;7FZB837CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;5,0089;0;5,0089;0,0064;0;0,0064;0,197;17,1046;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-351-SE;7RO  0351  SE;RIACHUELO;Carmo;480000038609782;2023/05;2,0574;0;2,0574;0,0112;0;0,0112;0,348;4,4859;Estação Coletora deTreme;INSTALACAO EMB/DESEMB;742;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-SM-6-ES;7SM  0006  ES;SÃO MATEUS LESTE;Seacrest SPE Cricaré;48610009188200512A;2023/05;0,2889;0;0,2889;0,0005;0;0,0005;0,015;192,622;Estação Coletora de SM-01;INSTALACAO EMB/DESEMB;694;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-868-RN;7ET868RN;ESTREITO;3R Potiguar;480000037939797;2023/05;5,083;0;5,083;0,0021;0;0,0021;0,065;177,7559;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-769-CE;7FZB769CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;4,2231;0;4,2231;0,0054;0;0,0054;0,167;138,9245;Estação Coletora de Fazenda Belém 7;INSTALACAO EMB/DESEMB;733;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-544-SE;7RO544SE;RIACHUELO;Carmo;480000038609782;2023/05;2,0436;0;2,0436;0,0112;0;0,0112;0,346;26,3886;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;737;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Alagoas;Alagoas;7-PIR-61-AL;7PIR 0061  AL;PILAR;Origem Alagoas;480000038599701;2023/05;0;0;0;0;1,228;1,228;38,069;0;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;12;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-893-RN;7ET893RN;ESTREITO;3R Potiguar;480000037939797;2023/05;6,8896;0;6,8896;0,0028;0;0,0028;0,088;345,3432;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-771-CE;7FZB771CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;3,3399;0;3,3399;0,0043;0;0,0043;0,132;89,5371;Estação Coletora de Fazenda Belém 7;INSTALACAO EMB/DESEMB;733;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-31-SE;7RO  0031  SE;RIACHUELO;Carmo;480000038609782;2023/05;1,8137;0;1,8137;0,0099;0;0,0099;0,307;17,9164;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;238;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-SM-60-ES;7SM  0060  ES;SÃO MATEUS LESTE;Seacrest SPE Cricaré;48610009188200512A;2023/05;11,0374;0;11,0374;0,0369;0;0,0369;1,14;65,7346;Estação de Coleta e Tratamento de SM-08;INSTALACAO EMB/DESEMB;705;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1076D-RN;7ET1076DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;9,5897;0;9,5897;0,004;0;0,004;0,123;567,0091;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;730;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-772-CE;7FZB772CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;1,4032;0;1,4032;0,0018;0;0,0018;0,055;133,9488;Estação Coletora de Fazenda Belém 5;INSTALACAO EMB/DESEMB;733;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-447-SE;7RO447SE;RIACHUELO;Carmo;480000038609782;2023/05;1,612;0;1,612;0;0;0;0;16,2005;Estação Coletora de Bomfim;INSTALACAO EMB/DESEMB;155;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Alagoas;Alagoas;7-PIR-169D-AL;7PIR169DAL;PILAR;Origem Alagoas;480000038599701;2023/05;8,3896;0;8,3896;0,5087;0;0,5087;15,77;69,7885;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;601;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1074D-RN;7ET1074DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;5,9475;0;5,9475;0,0025;0;0,0025;0,076;317,1509;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-788-CE;7FZB788CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;0,9315;0;0,9315;0,0012;0;0,0012;0,037;21,5385;Estação de Teste de Fazenda Belém I (ET4);UEP;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-57-SE;7RO  0057  SE;RIACHUELO;Carmo;480000038609782;2023/05;1,5885;0;1,5885;0,0087;0;0,0087;0,269;51,6077;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;176;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-RI-57-ES;7RI  0057  ES;RIO ITAÚNAS;Seacrest SPE Cricaré;480000037669714;2023/05;0,0203;0;0,0203;0,0001;0;0,0001;0,003;53,295;Estação Coletora de Rio Itaúnas;INSTALACAO EMB/DESEMB;740;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;87,88;4,42;1,41;0,33;0,32;0,14;0,18;0,07;0;0;0;0;0;0;5,07;0,18;2,02121;530,58093;36978,5433;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1730-RN;7ET1730RN;ESTREITO;3R Potiguar;480000037939797;2023/05;1,4947;0;1,4947;0,0006;0;0,0006;0,019;31,5201;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-796-CE;7FZB796CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;4,8559;0;4,8559;0,0062;0;0,0062;0,191;79,2139;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-693D-SE;7RO693DSE;RIACHUELO;Carmo;480000038609782;2023/05;1,5432;0;1,5432;0,0084;0;0,0084;0,261;2,7783;Estação Coletora deTreme;INSTALACAO EMB/DESEMB;742;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Alagoas;Alagoas;7-PIR-168D-AL;7PIR168DAL;PILAR;Origem Alagoas;480000038599701;2023/05;0;55,2777;55,2777;0;72,9915;72,9915;2262,736;1,0632;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;726;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1209-RN;7ET1209RN;ESTREITO;3R Potiguar;480000037939797;2023/05;12,5159;0;12,5159;0,0052;0;0,0052;0,16;702,3662;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;732;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-797-CE;7FZB797CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;4,6551;0;4,6551;0,0059;0;0,0059;0,184;124,3161;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;504;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-195-SE;7RO  0195  SE;RIACHUELO;Carmo;480000038609782;2023/05;1,4761;0;1,4761;0,0081;0;0,0081;0,25;27,8235;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;533;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-RI-54-ES;7RI  0054  ES;RIO ITAÚNAS;Seacrest SPE Cricaré;480000037669714;2023/05;0,113;0;0,113;0,0001;0;0,0001;0,004;125,0881;Estação Coletora de Rio Itaúnas;INSTALACAO EMB/DESEMB;744;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;87,88;4,42;1,41;0,33;0,32;0,14;0,18;0,07;0;0;0;0;0;0;5,07;0,18;2,02121;530,58093;36978,5433;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1378D-RN;7ET1378DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;2,1517;0;2,1517;0,0009;0;0,0009;0,028;112,9175;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;713;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-809-CE;7FZB809CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;0,8599;0;0,8599;0,0011;0;0,0011;0,034;73,4218;Estação de Teste de Fazenda Belém I (ET1);UEP;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-509-SE;7RO509SE;RIACHUELO;Carmo;480000038609782;2023/05;1,4657;0;1,4657;0,008;0;0,008;0,248;18,4655;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;705;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Alagoas;Alagoas;7-PIR-158D-AL;7PIR158DAL;PILAR;Origem Alagoas;480000038599701;2023/05;4,6082;0;4,6082;0,3761;0;0,3761;11,659;68,6435;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;660;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-99-RN;7ET  0099  RN;ESTREITO;3R Potiguar;480000037939797;2023/05;23,7181;0;23,7181;0,0098;0;0,0098;0,304;576,4877;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-813-CE;7FZB813CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;2,1785;0;2,1785;0,0028;0;0,0028;0,086;136,818;Estação Coletora Fazenda Belém 11 (FZB-435);INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-472-SE;7RO472SE;RIACHUELO;Carmo;480000038609782;2023/05;1,4081;0;1,4081;0,0077;0;0,0077;0,238;25,2349;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;203;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-RI-26-ES;7RI  0026  ES;RIO ITAÚNAS;Seacrest SPE Cricaré;480000037669714;2023/05;6,933;0;6,933;0,0181;0;0,0181;0,562;246,6525;Estação Coletora de Rio Itaúnas;INSTALACAO EMB/DESEMB;737;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;87,88;4,42;1,41;0,33;0,32;0,14;0,18;0,07;0;0;0;0;0;0;5,07;0,18;2,02121;530,58093;36978,5433;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1227D-RN;7ET1227DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;0,8305;0;0,8305;0,0004;0;0,0004;0,011;25,6511;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;729;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Ceará;Potiguar;7-FZB-815-CE;7FZB815CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;0,3409;0;0,3409;0,0004;0;0,0004;0,013;10,141;Estação Coletora Fazenda Belém 11 (FZB-435);INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-114-SE;7RO  0114  SE;RIACHUELO;Carmo;480000038609782;2023/05;2,5309;0;2,5309;0,0138;0;0,0138;0,428;18,92;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;731;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Alagoas;Alagoas;7-PIR-155D-AL;7PIR 0155D AL;PILAR;Origem Alagoas;480000038599701;2023/05;0;0;0;0,1004;0;0,1004;3,111;12,4995;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;219;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Bahia;Recôncavo;7-RO-114D-BA;7RO114DBA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/05;1,148;0;1,148;0,0001;0;0,0001;0,002;2,9258;Estação Remanso;INSTALACAO EMB/DESEMB;737;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;10/07/2023 02:35
Ceará;Potiguar;7-FZB-817-CE;7FZB817CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;0,9753;0;0,9753;0,0012;0;0,0012;0,038;110,0347;ETO de Fazenda Belém;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-512-SE;7RO512SE;RIACHUELO;Carmo;480000038609782;2023/05;1,2947;0;1,2947;0,0071;0;0,0071;0,219;6,1046;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;110;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-RI-23-ES;7RI  0023  ES;RIO ITAÚNAS;Seacrest SPE Cricaré;480000037669714;2023/05;30,5029;0;30,5029;0,0671;0;0,0671;2,079;39,1171;Estação Coletora de Rio Itaúnas;INSTALACAO EMB/DESEMB;742;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;87,88;4,42;1,41;0,33;0,32;0,14;0,18;0,07;0;0;0;0;0;0;5,07;0,18;2,02121;530,58093;36978,5433;10/07/2023 02:35
Bahia;Recôncavo;7-RO-14-BA;7RO  0014  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/05;0,4399;0;0,4399;0,0003;0;0,0003;0,008;2,213;Estação Remanso;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;10/07/2023 02:35
Ceará;Potiguar;7-FZB-829-CE;7FZB829CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;8,9066;0;8,9066;0,0113;0;0,0113;0,351;133,905;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-459-SE;7RO459SE;RIACHUELO;Carmo;480000038609782;2023/05;1,1559;0;1,1559;0;0;0;0;109,3457;Estação Coletora de Bomfim;INSTALACAO EMB/DESEMB;556;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Alagoas;Alagoas;7-PIR-151D-AL;7PIR 0151D AL;PILAR;Origem Alagoas;480000038599701;2023/05;7,0397;0;7,0397;6,7483;0;6,7483;209,196;66,5837;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;555;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;83,86;8,06;2,93;0,52;0,92;0,32;0,34;0,33;0,2;0,02;0;0;0;0;1,92;0,58;2,03026;531,65028;39162,9676;10/07/2023 02:35
Bahia;Recôncavo;3-RO-11-BA;3RO  0011  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/05;1,2709;0;1,2709;0;0;0;0;3,8788;Estação Remanso;INSTALACAO EMB/DESEMB;738;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;10/07/2023 02:35
Ceará;Potiguar;7-FZB-830-CE;7FZB830CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;4,5696;0;4,5696;0,0058;0;0,0058;0,18;18,5075;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;585;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Sergipe;Sergipe;7-RO-272-SE;7RO  0272  SE;RIACHUELO;Carmo;480000038609782;2023/05;1,0376;0;1,0376;0,0057;0;0,0057;0,176;53,4358;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;499;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;70,3123;3,8865;5,1379;1,8211;2,2484;1,109;0,5087;0,1323;0;0;0;0;0;0;0,9767;13,8671;2,09511;539,45807;32729,0497;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-RI-66-ES;7RI  0066  ES;RIO ITAÚNAS;Seacrest SPE Cricaré;480000037669714;2023/05;0,9558;0;0,9558;0,003;0;0,003;0,092;33,2859;Estação Coletora de Rio Itaúnas;INSTALACAO EMB/DESEMB;66;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;87,88;4,42;1,41;0,33;0,32;0,14;0,18;0,07;0;0;0;0;0;0;5,07;0,18;2,02121;530,58093;36978,5433;10/07/2023 02:35
Bahia;Recôncavo;7-MJ-11-BA;7MJ  0011  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036709747;2023/05;7,5255;0;7,5255;0,1917;0;0,1917;5,874;0,9116;Estação S. Roque;INSTALACAO EMB/DESEMB;492;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;10/07/2023 02:35
Ceará;Potiguar;7-FZB-831-CE;7FZB831CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/05;4,5763;0;4,5763;0,0058;0;0,0058;0,18;22,9397;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
